Word,中文,詞性,例句,中文說明,EN,US
sugar,糖;（尤指）蔗糖,noun,"I don't take sugar in my coffee, thanks.",我的咖啡不加糖，謝謝。,/ˈʃʊɡə(r)/,/ˈʃʊɡər/
suggest,提議;建議,verb,I suggested an Italian restaurant near the station for the party. ,我建議聚會去火車站附近的一家義大利餐館。,/səˈdʒest/,/səˈdʒest/
suggestion,提議;建議,noun,I don't know what to wear tonight - do you have any suggestions?,我不知道今晚該穿甚麼——你有甚麼建議嗎？,/səˈdʒestʃən/,/səˈdʒestʃən/
suit,一套衣服，套裝,noun,All the businessmen were wearing pinstripe suits.,所有商人都穿著細條紋套裝。,/suːt/,/suːt/
suitable,適宜的，合適的,adjective,The film is not suitable for children.,這部電影不適宜兒童觀看。,/ˈsuːtəbl/,/ˈsuːtəbl/
suitcase,（旅行用的）手提箱,noun,Have you packed/unpacked your suitcase yet?,你把衣物都放進手提箱了嗎／從手提箱裡拿出來了嗎?,/ˈsuːtkeɪs/,/ˈsuːtkeɪs/
suited,合適的，適宜的,adjective,"With her qualifications and experience, she would seem to be ideally suited to/for the job.",以她的資歷和經驗，她似乎非常適合這份工作。,/ˈsuːtɪd/,/ˈsuːtɪd/
sum,金額,noun,Huge sums of money are spent on national defence.,巨額的錢財都投入到國防上。,/sʌm/,/sʌm/
summary,總結，概要，摘要,noun,"At the end of the news, they often give you a summary of the main stories.",在新聞結束的時候，他們常常會總結一下主要的新聞內容。,/ˈsʌməri/,/ˈsʌməri/
summer,夏天，夏季,noun,We have breakfast on the balcony in (the) summer.,夏天，我們在陽臺上吃早飯。,/ˈsʌmə(r)/,/ˈsʌmər/
sum up,總結，概述，概括,phrasal verb,"The best way of summing up the situation in our office is to say that it is ""absolute chaos"".",一言以蔽之，我們辦公室的情況「完全是一團糟」。,,
sun,太陽,noun,The sun rises in the east and sets in the west.,太陽東升西落。,/sʌn/,/sʌn/
Sunday,週日，星期日，星期天,noun,We're going to visit my aunt and uncle on Sunday.,我們週日要去探望我的叔叔和嬸嬸。,,
superior,好於平均的，好過其他的，優越的,adjective,This is clearly the work of a superior artist.,這顯然是一位優秀藝術家的作品。,/suːˈpɪəriə(r)/,/suːˈpɪriər/
supply,供應，提供，供給,verb,Electrical power is supplied by underground cables.,電力是由地下電纜輸送的。,/səˈplaɪ/,/səˈplaɪ/
support,支持;贊成;擁護;鼓勵,verb,My father supported the Labour Party all his life.,我父親畢生都擁護工黨／民主黨。,/səˈpɔːt/,/səˈpɔːrt/
supporter,支持者，擁護者,noun,He is one of the president's strongest supporters within industry.,他是總統在行業內最堅定的擁護者之一。,/səˈpɔːtə(r)/,/səˈpɔːrtər/
suppose,認為可能，料想，猜想,verb,"Dan didn't answer his phone, so I suppose (that) he's busy.",丹沒有接我的電話，所以我想他應該很忙。,/səˈpəʊz/,/səˈpəʊz/
sure,確定的，肯定的，毫無疑問的,adjective,"""What's wrong with him?"" ""I'm not really sure.""",「他怎麼啦？」「我不太清楚。」,/ʃʊə(r)/,/ʃɔː(r)/
surely,肯定地，想必，無疑地,adverb,The problem surely lies in the design of the equipment.,問題肯定出在設備的設計上。,/ˈʃʊəli/,/ˈʃɔːli/
surface,表面，表層，外層,noun,Tropical rain forests used to cover ten percent of the earth's surface.,以前，地球表面的10%都被熱帶雨林所覆蓋。,/ˈsɜːfɪs/,/ˈsɜːrfɪs/
surname,姓，姓氏,noun,Her first name is Sarah but I don't know her surname.,她名叫莎拉，但是我不知道她姓甚麼。,/ˈsɜːneɪm/,/ˈsɜːrneɪm/
surprise,意想不到的事物,noun,Don't tell Anne we've arranged a party for her - I want it to be a surprise.,不要告訴安妮我們為她安排了一個派對——我想給她一個驚喜。,/səˈpraɪz/,/sərˈpraɪz/
surprised,意外的，驚訝的，詫異的,adjective,We were very surprised at the result.,這個結果讓我們覺得很意外。,/səˈpraɪzd/,/sərˈpraɪzd/
surprising,令人意外的，讓人吃驚的，出人意料的,adjective,He gave a quite surprising answer.,他的回答非常出人意料。,/səˈpraɪzɪŋ/,/sərˈpraɪzɪŋ/
surprisingly,意外地，出人意料地,adverb,The restaurant turned out to be surprisingly cheap.,沒想到這家餐館這麼便宜。,/səˈpraɪzɪŋli/,/sərˈpraɪzɪŋli/
surround,環繞，圍繞，包圍,verb,Snow-capped mountains surround the city.,白頭積雪的群山環繞著這座城市。,/səˈraʊnd/,/səˈraʊnd/
surrounding,周圍的，附近的,adjective,"A lot of the children at the school do not live in the town, but come in from the surrounding countryside.",這所學校裡的很多孩子並不住在城裡，而是從周圍的鄉村來的。,/səˈraʊndɪŋ/,/səˈraʊndɪŋ/
surroundings,周圍環境，周圍事物,noun,Some butterflies blend in with their surroundings so that it's difficult to see them.,有些蝴蝶能和周圍的環境融為一體，所以很難看見牠們。,/səˈraʊndɪŋz/,/səˈraʊndɪŋz/
survey,調查,noun,A recent survey found/revealed/showed that 58 percent of people did not know where their heart is.,最近的一項調查顯示，有58%的人不知道自己的心臟在甚麼位置。,/ˈsɜːveɪ/,/ˈsɜːrveɪ/
survive,繼續生存，存活;（尤指）倖存,verb,The baby was born with a heart problem and only survived for a few hours.,這個嬰兒生下來就有心臟病，只活了幾個小時。,/səˈvaɪv/,/sərˈvaɪv/
suspect,懷疑，猜想，認為（某事有可能）,verb,"So far, the police do not suspect foul play.",目前，警方沒有懷疑是謀殺案件。,/səˈspekt/,/səˈspekt/
suspicion,懷疑，猜想,noun,I have a suspicion that he only asked me out because my brother persuaded him to.,我懷疑是我哥哥說服他約我出去的。,/səˈspɪʃn/,/səˈspɪʃn/
suspicious,可疑的，引起懷疑的,adjective,Her behaviour was very suspicious.,她的舉止相當可疑。,/səˈspɪʃəs/,/səˈspɪʃəs/
swallow,吞嚥，吞下，嚥下,verb,My throat is so sore that it really hurts when I swallow.,我的喉嚨很痛，吞嚥起來很難受。,/ˈswɒləʊ/,/ˈswɑːləʊ/
swear,詛咒，咒罵,verb,"It was a real shock, the first time I heard my mother swear.",我第一次聽見母親罵臟話時，覺得非常震驚。,/sweə(r)/,/swer/
sweat,汗，汗水,noun,The dancers were dripping with/pouring with sweat after a morning's rehearsal.,經過整個上午的彩排，舞蹈演員們都大汗淋漓。,/swet/,/swet/
sweater,針織套衫，毛線衫,noun,Put a sweater on if you're cold.,如果你覺得冷就穿件毛線衫吧。,/ˈswetə(r)/,/ˈswetər/
sweep,打掃，清掃，掃除,verb,sweep the floor,掃地,/swiːp/,/swiːp/
sweet,（尤指食物或飲料）甜的,adjective,The pineapple was sweet and juicy.,這個鳳梨甜而多汁。,/swiːt/,/swiːt/
swell,腫脹，腫，膨脹,verb,"It was obvious she had broken her toe, because it immediately started to swell (up).",她的腳趾顯然已經骨折，因為立刻腫起來了。,/swel/,/swel/
swelling,腫的地方，腫脹處;腫塊,noun,Put your foot into cold water to help the swelling go down.,把腳放到涼水裡泡一下，有助消腫。,/ˈswelɪŋ/,/ˈswelɪŋ/
swim,游泳，游水,verb,We spent the day on the beach but it was too cold to go swimming.,我們一整天都在海灘上，但天氣太冷，不能游泳。,/swɪm/,/swɪm/
swimming,遊泳，遊水,noun,The doctor recommended swimming as the best all-round exercise.,醫生認爲遊泳是最好的全方位運動。,/ˈswɪmɪŋ/,/ˈswɪmɪŋ/
swimming pool,（室外或室內的）游泳池,noun,an indoor/outdoor swimming pool,室內／室外游泳池,,
swing,擺動，搖擺，搖晃,verb,He walked briskly along swinging his rolled-up umbrella.,他搖著收起的傘，步履輕快地走在路上。,/swɪŋ/,/swɪŋ/
switch,開關,noun,a light switch,電燈開關,/swɪtʃ/,/swɪtʃ/
switch off,不再關注，不再理睬,phrasal verb,"If he gets bored, he just switches off and looks out the window.",他覺得無聊時，就心不在焉地朝窗外看。,,
swollen,（swell的過去分詞）,verb,"a bruised, swollen face",青腫的臉,/ˈswəʊlən/,/ˈswəʊlən/
symbol,標誌，象徵,noun,A heart shape is the symbol of love.,心形是愛的象徵。,/ˈsɪmbl/,/ˈsɪmbl/
sympathetic,有同情心的，同情的,adjective,"He suffers from back trouble too, so he was very sympathetic about my problem.",他自己也受背痛的困擾，所以對我的煩惱深表同情。,/ˌsɪmpəˈθetɪk/,/ˌsɪmpəˈθetɪk/
sympathy,同情（心），理解,noun,The president has sent a message of sympathy to the relatives of the dead soldiers.,總統已經向陣亡士兵的家屬發出弔唁電報。,/ˈsɪmpəθi/,/ˈsɪmpəθi/
system,（協同工作的）系統,noun,a central heating system,中央暖氣系統,/ˈsɪstəm/,/ˈsɪstəm/
